Video Id, Channel Id, Title, Tags, Description, Privacy, Date Published, Category Id, Category Name, Thumbnail Url, Watch Url, FileName, Date Backed Up, View Count, Comment Count, Like Count, Dislike Count, Length (seconds)
"ntSK_oJtWlQ","UCakdSIPsJqiOLqylgoYmwQg","Hadoop Certification - 05 Sqoop Import Incremental","Sqoop,Apache Hadoop (Software),Cloudera (Software Developer),Certification,CCA,HDPCD","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-12-17","28","Science & Technology","https://i.ytimg.com/vi/ntSK_oJtWlQ/maxresdefault.jpg","https://www.youtube.com/watch?v=ntSK_oJtWlQ","0405SqoopImportIncremental.mp4","2020-12-26","17368","61","204","4","1169"
"HOzju75gNQs","UCakdSIPsJqiOLqylgoYmwQg","Hadoop Certification - 04 Sqoop Import","Apache Hadoop (Software),Sqoop,Cloudera (Software Developer),Certification,CCA,HDPCD","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-12-16","28","Science & Technology","https://i.ytimg.com/vi/HOzju75gNQs/maxresdefault.jpg","https://www.youtube.com/watch?v=HOzju75gNQs","0404SqoopImport.mp4","2020-12-26","14924","23","169","0","1112"
"7oZ_CctyS5Q","UCakdSIPsJqiOLqylgoYmwQg","Hadoop Certification - 03 Sqoop Import","Apache Hadoop (Software),Sqoop,Certification,Cloudera (Software Developer),CCA,HDPCD","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-12-16","28","Science & Technology","https://i.ytimg.com/vi/7oZ_CctyS5Q/maxresdefault.jpg","https://www.youtube.com/watch?v=7oZ_CctyS5Q","0403SqoopImport.mp4","2020-12-26","21584","49","230","3","2022"
"v_2BbVPOxTw","UCakdSIPsJqiOLqylgoYmwQg","Spark ec2 Launching the cluster","Apache Spark,Spark AWS,spark standalone","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-12-15","28","Science & Technology","https://i.ytimg.com/vi/v_2BbVPOxTw/maxresdefault.jpg","https://www.youtube.com/watch?v=v_2BbVPOxTw","Spark_ec2_Launching the cluster.mp4","2020-12-26","3156","5","2","4","796"
"x1u5Fdppvd8","UCakdSIPsJqiOLqylgoYmwQg","Hadoop Certification - 02 Sqoop Import","Apache Hadoop (Software),Apache Sqoop,Cloudera (Software Developer),Certification,CCA,HDPCD","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-12-15","28","Science & Technology","https://i.ytimg.com/vi/x1u5Fdppvd8/maxresdefault.jpg","https://www.youtube.com/watch?v=x1u5Fdppvd8","0402SqoopImportAll.mp4","2020-12-26","24047","76","181","1","1106"
"C7YEYvlFncU","UCakdSIPsJqiOLqylgoYmwQg","Hadoop Certification - 01 Sqoop Import","Apache Sqoop,Apache Hadoop (Software),Cloudera (Software Developer),Certification","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-12-15","28","Science & Technology","https://i.ytimg.com/vi/C7YEYvlFncU/maxresdefault.jpg","https://www.youtube.com/watch?v=C7YEYvlFncU","04SqoopImportAll.mp4","2020-12-26","40440","53","355","5","1618"
"hY9nnU4PTFw","UCakdSIPsJqiOLqylgoYmwQg","Hadoop Certification - Sqoop commands - list and eval","Apache Sqoop,Cloudera (Software Developer),Certification,Apache Hadoop (Software),CCA,HDPCD","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-12-14","28","Science & Technology","https://i.ytimg.com/vi/hY9nnU4PTFw/maxresdefault.jpg","https://www.youtube.com/watch?v=hY9nnU4PTFw","03SqoopBasicCommands.mp4","2020-12-26","42175","66","395","9","1243"
"7HkUh_Xmxn8","UCakdSIPsJqiOLqylgoYmwQg","Spark Standalone on EC2 - Introduction","apache spark,apache spark on ec2,spark on aws,spark standalone","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-12-14","28","Science & Technology","https://i.ytimg.com/vi/7HkUh_Xmxn8/hqdefault.jpg","https://www.youtube.com/watch?v=7HkUh_Xmxn8","Spark_ec2_admin.mp4","2020-12-26","3262","1","7","15","369"
"FZCEoivudRs","UCakdSIPsJqiOLqylgoYmwQg","Hadoop Certification - CCA - Using Cloudera Quickstart VM","Cloudera (Software Developer),Apache Hadoop (Software),Certification","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-12-14","28","Science & Technology","https://i.ytimg.com/vi/FZCEoivudRs/maxresdefault.jpg","https://www.youtube.com/watch?v=FZCEoivudRs","02ClouderaVMOverview.mp4","2020-12-26","51522","89","483","5","1200"
"62n0r3yetvc","UCakdSIPsJqiOLqylgoYmwQg","Hadoop Certification - CCA - Introduction","Apache Hadoop (Software),Cloudera (Software Developer),Certification","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-12-14","28","Science & Technology","https://i.ytimg.com/vi/62n0r3yetvc/maxresdefault.jpg","https://www.youtube.com/watch?v=62n0r3yetvc","01Introduction.mp4","2020-12-26","41389","42","272","6","562"
"ma9qJx3I03M","UCakdSIPsJqiOLqylgoYmwQg","Elastic Map Reduce - Accessing Web Interfaces - HDFS, YARN, Hue and job history","MapReduce (Software),Elastic Map Reduce,Amazon Web Services (Website)","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-12-14","28","Science & Technology","https://i.ytimg.com/vi/ma9qJx3I03M/maxresdefault.jpg","https://www.youtube.com/watch?v=ma9qJx3I03M","06AccessingAmazonEMRWebInterfaces.mp4","2020-12-26","1043","1","5","0","1648"
"zR6vrFxv8Z8","UCakdSIPsJqiOLqylgoYmwQg","Elastic Map Reducer - Create EMR core cluster","Elastic Map Reduce,Amazon Web Services (Website)","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-12-12","28","Science & Technology","https://i.ytimg.com/vi/zR6vrFxv8Z8/maxresdefault.jpg","https://www.youtube.com/watch?v=zR6vrFxv8Z8","05CreatingAmazonEMRCluster.mp4","2020-12-26","11914","2","92","5","1580"
"2VdD63tUe4k","UCakdSIPsJqiOLqylgoYmwQg","Oracle Performance Tuning - Loading Data - 05 Direct Path Load","Performance Tuning,Oracle Corporation (Venture Funded Company),Oracle Database (Software)","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-12-07","28","Science & Technology","https://i.ytimg.com/vi/2VdD63tUe4k/maxresdefault.jpg","https://www.youtube.com/watch?v=2VdD63tUe4k","06-06DirectPathLoadingUsage.mp4","2020-12-26","2129","1","19","1","891"
"KwB6oZknWQo","UCakdSIPsJqiOLqylgoYmwQg","Oracle Performance Tuning - Oracle Enterprise Manager - Reading AWR Reports","Oracle Database (Software),Oracle Enterprise Manager,Performance Tuning,Automatic Workload Repository","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-30","28","Science & Technology","https://i.ytimg.com/vi/KwB6oZknWQo/maxresdefault.jpg","https://www.youtube.com/watch?v=KwB6oZknWQo","04-05OracleEnterpriseManagerReadAWRReports.mp4","2020-12-26","38419","14","187","19","1235"
"YLZNO0C_6z8","UCakdSIPsJqiOLqylgoYmwQg","Oracle Performance Tuning - Loading Data - 04 Direct Path Load","Performance Tuning,Oracle Corporation (Venture Funded Company),Oracle Database (Software)","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-30","28","Science & Technology","https://i.ytimg.com/vi/YLZNO0C_6z8/maxresdefault.jpg","https://www.youtube.com/watch?v=YLZNO0C_6z8","06-05DirectPathLoading.mp4","2020-12-26","2653","4","17","3","988"
"pkga0in9owQ","UCakdSIPsJqiOLqylgoYmwQg","File Operations - 04 DML operations in Oracle - Redo, Undo and Highwatermark","Performance Tuning,Oracle Corporation (Venture Funded Company),Oracle Database (Software),Data Manipulation Language","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-30","28","Science & Technology","https://i.ytimg.com/vi/pkga0in9owQ/maxresdefault.jpg","https://www.youtube.com/watch?v=pkga0in9owQ","05-04DMLOperationsOnTable.mp4","2020-12-26","1374","2","6","0","1776"
"cUtjQAcag3g","UCakdSIPsJqiOLqylgoYmwQg","Scala for Spark - map , flatMap and reduce","Apache Spark,Scala (Programming Language)","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-29","28","Science & Technology","https://i.ytimg.com/vi/cUtjQAcag3g/maxresdefault.jpg","https://www.youtube.com/watch?v=cUtjQAcag3g","Scala for Spark - map,flatMap and reduce.mp4","2020-12-26","12462","8","66","38","661"
"oLyFpiK8vgA","UCakdSIPsJqiOLqylgoYmwQg","Scala for Spark  - Type inference , Functions and Immutability","Type Inference (Programming Language Paradigm),Scala (Programming Language),Immutable Object,Apache Spark","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-28","28","Science & Technology","https://i.ytimg.com/vi/oLyFpiK8vgA/maxresdefault.jpg","https://www.youtube.com/watch?v=oLyFpiK8vgA","Scala for Spark - Type inference , functions and immutability.mp4","2020-12-26","1876","3","9","4","716"
"CD6zA_76Pp0","UCakdSIPsJqiOLqylgoYmwQg","Scala for Spark - Introduction","Scala (Programming Language),Apache Spark,scala crash course","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-28","28","Science & Technology","https://i.ytimg.com/vi/CD6zA_76Pp0/sddefault.jpg","https://www.youtube.com/watch?v=CD6zA_76Pp0","Scala for Spark - Introduction.mp4","2020-12-26","3366","1","15","5","581"
"Zr787QRjiKc","UCakdSIPsJqiOLqylgoYmwQg","Apache Cassandra - NoSQL- Introduction & Architecture","Apache Cassandra (Software),NoSQL (Software Genre),Apache Software Foundation (Membership Organization),cassandra introduction","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-28","28","Science & Technology","https://i.ytimg.com/vi/Zr787QRjiKc/maxresdefault.jpg","https://www.youtube.com/watch?v=Zr787QRjiKc","Apache Cassandra NOSQL Introduction Architecture.mp4","2020-12-26","10967","8","30","22","845"
"9u17zAE6_Vk","UCakdSIPsJqiOLqylgoYmwQg","Oracle Performance Tuning - Oracle Enterprise Manager - AWR","Oracle Database (Software),Oracle Enterprise Manager,Performance Tuning,Automatic Workload Repository","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-20","28","Science & Technology","https://i.ytimg.com/vi/9u17zAE6_Vk/maxresdefault.jpg","https://www.youtube.com/watch?v=9u17zAE6_Vk","04-04OracleEnterpriseManagerAWR.mp4","2020-12-26","5403","2","25","1","899"
"KQPgX10ilG0","UCakdSIPsJqiOLqylgoYmwQg","Oracle Performance Tuning - Oracle Enterprise Manager - Understanding Statistics","Oracle Corporation (Venture Funded Company),Oracle Database (Software),Oracle Enterprise Manager,Performance Tuning","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-20","28","Science & Technology","https://i.ytimg.com/vi/KQPgX10ilG0/maxresdefault.jpg","https://www.youtube.com/watch?v=KQPgX10ilG0","04-03OracleEnterpriseManagerPerformanceStatistics.mp4","2020-12-26","6387","3","22","2","717"
"ch5g_veylAM","UCakdSIPsJqiOLqylgoYmwQg","Oracle Performance Tuning - Loading Data - 03 Using manual parallelism and changing initrans",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-15","28","Science & Technology","https://i.ytimg.com/vi/ch5g_veylAM/maxresdefault.jpg","https://www.youtube.com/watch?v=ch5g_veylAM","06-04LoadingDataInParallelInitrans.mp4","2020-12-26","1061","3","6","0","830"
"igMHFSg_blc","UCakdSIPsJqiOLqylgoYmwQg","Oracle Performance Tuning - Loading Data - 02 Using manual parallelism and commit rate","Performance Tuning,Oracle Database (Software)","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-15","28","Science & Technology","https://i.ytimg.com/vi/igMHFSg_blc/maxresdefault.jpg","https://www.youtube.com/watch?v=igMHFSg_blc","06-03LoadingDataInParallelCommit.mp4","2020-12-26","1038","1","3","0","1759"
"I6SCUDgAU3A","UCakdSIPsJqiOLqylgoYmwQg","Oracle Performance Tuning - Monitoring using Oracle Enterprise Manager","Oracle Database (Software),Oracle Enterprise Manager,Performance Tuning","For quick itversity updates, subscribe to our newsletter or follow us on social platforms.
* Newsletter: http://notifyme.itversity.com
* LinkedIn: https://www.linkedin.com/company/itversity/
* Facebook: https://www.facebook.com/itversity
* Twitter: https://twitter.com/itversity
* Instagram: https://www.instagram.com/itversity/
* YouTube: https://www.youtube.com/itversityin

#Oracle #itversity #OracleEnterpriseManager

Join this channel to get access to perks:
https://www.youtube.com/channel/UCakdSIPsJqiOLqylgoYmwQg/join","Public","2015-11-15","28","Science & Technology","https://i.ytimg.com/vi/I6SCUDgAU3A/maxresdefault.jpg","https://www.youtube.com/watch?v=I6SCUDgAU3A","04-02OracleEnterpriseManagerMonitoringPerformance.mp4","2020-12-26","49535","11","258","20","761"
"AMR6UpldSNM","UCakdSIPsJqiOLqylgoYmwQg","Oracle Performance Tuning - Loading data - 01 Introduction","Performance Tuning,Oracle Database (Software)","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-15","28","Science & Technology","https://i.ytimg.com/vi/AMR6UpldSNM/maxresdefault.jpg","https://www.youtube.com/watch?v=AMR6UpldSNM","06-01LoadingData.mp4","2020-12-26","925","1","3","1","193"
"J4eeuT-ikI4","UCakdSIPsJqiOLqylgoYmwQg","Oracle Performance Tuning - Loading data - 01 SQL Loader and loading from server","Oracle Database (Software),Performance Tuning","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-15","28","Science & Technology","https://i.ytimg.com/vi/J4eeuT-ikI4/maxresdefault.jpg","https://www.youtube.com/watch?v=J4eeuT-ikI4","06-02SQLLoaderPrimer.mp4","2020-12-26","1570","1","8","0","1451"
"BcPSPrhs5kk","UCakdSIPsJqiOLqylgoYmwQg","File Operations - 03 Storage of Indexes and Partitions","Oracle Database (Software)","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-15","28","Science & Technology","https://i.ytimg.com/vi/BcPSPrhs5kk/maxresdefault.jpg","https://www.youtube.com/watch?v=BcPSPrhs5kk","05-03ScreenCaptureProject3.mp4","2020-12-26","1426","1","1","2","1327"
"fFV-ZJ9LX4Y","UCakdSIPsJqiOLqylgoYmwQg","File Operations - 02 Storage of tables - tablespaces, segments, files, extents, blocks",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-15","28","Science & Technology","https://i.ytimg.com/vi/fFV-ZJ9LX4Y/maxresdefault.jpg","https://www.youtube.com/watch?v=fFV-ZJ9LX4Y","06StorageOfTables.mp4","2020-12-26","2087","1","15","0","1580"
"DtpSeLFzzrY","UCakdSIPsJqiOLqylgoYmwQg","Oracle Performance Tuning - Understanding File Operations - 01 Introduction","Performance Tuning,Oracle Database (Software)","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-15","28","Science & Technology","https://i.ytimg.com/vi/DtpSeLFzzrY/maxresdefault.jpg","https://www.youtube.com/watch?v=DtpSeLFzzrY","05UnderstandingFileOperations.mp4","2020-12-26","1904","1","8","0","291"
"V9ldTo7QVHs","UCakdSIPsJqiOLqylgoYmwQg","Oracle Performance Tuning - Generate Explain Plan","Performance Tuning,Oracle Database (Software)","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-15","28","Science & Technology","https://i.ytimg.com/vi/V9ldTo7QVHs/maxresdefault.jpg","https://www.youtube.com/watch?v=V9ldTo7QVHs","03GenerateExplainPlan.mp4","2020-12-26","10195","6","64","3","1085"
"_HzmCVYBmac","UCakdSIPsJqiOLqylgoYmwQg","Oracle Performance Tuning - Read and interpret Explain Plan","Performance Tuning,Oracle Database (Software)","For quick itversity updates, subscribe to our newsletter or follow us on social platforms.
* Newsletter: http://notifyme.itversity.com
* LinkedIn: https://www.linkedin.com/company/itversity/
* Facebook: https://www.facebook.com/itversity
* Twitter: https://twitter.com/itversity
* Instagram: https://www.instagram.com/itversity/
* YouTube: https://www.youtube.com/itversityin

#itversity #Oracle #Data

Join this channel to get access to perks:
https://www.youtube.com/channel/UCakdSIPsJqiOLqylgoYmwQg/join","Public","2015-11-15","28","Science & Technology","https://i.ytimg.com/vi/_HzmCVYBmac/maxresdefault.jpg","https://www.youtube.com/watch?v=_HzmCVYBmac","04ReadingExplainPlan.mp4","2020-12-26","64691","23","504","119","1063"
"VLfeg29jHCE","UCakdSIPsJqiOLqylgoYmwQg","Oracle Performance Tuning - Preparing database - Upload data using SQL Develooper",,"Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-14","28","Science & Technology","https://i.ytimg.com/vi/VLfeg29jHCE/maxresdefault.jpg","https://www.youtube.com/watch?v=VLfeg29jHCE","02PreparingDatabase.mp4","2020-12-26","6633","8","43","1","750"
"MtZ6DTEh82Y","UCakdSIPsJqiOLqylgoYmwQg","Oracle Performance Tuning - Introduction","Performance Tuning,Oracle Database (Software)","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-14","28","Science & Technology","https://i.ytimg.com/vi/MtZ6DTEh82Y/maxresdefault.jpg","https://www.youtube.com/watch?v=MtZ6DTEh82Y","01Introduction.mp4","2020-12-26","13868","2","70","4","686"
"UXGuXaGPadA","UCakdSIPsJqiOLqylgoYmwQg","Oracle Cloud - Provisioning Oracle 11g RAC Database","Oracle Corporation (Venture Funded Company),Oracle RAC,Database (Software Genre),Cloud Computing (Industry),Oracle Database (Software)","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-14","28","Science & Technology","https://i.ytimg.com/vi/UXGuXaGPadA/maxresdefault.jpg","https://www.youtube.com/watch?v=UXGuXaGPadA","05Provisioning11gRAC.mp4","2020-12-26","224","2","1","0","1121"
"qyRxq8YwZcU","UCakdSIPsJqiOLqylgoYmwQg","Elastic Map Reduce - Hadoop - Running EMR custom jar using step execution","Apache Hadoop (Software),MapReduce (Software),Amazon Web Services (Website),Elastic Map Reduce","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-12","28","Science & Technology","https://i.ytimg.com/vi/qyRxq8YwZcU/maxresdefault.jpg","https://www.youtube.com/watch?v=qyRxq8YwZcU","04RunningEMRCustomJarStepExecution.mp4","2020-12-26","5993","8","23","3","993"
"qXJSNtrVI3k","UCakdSIPsJqiOLqylgoYmwQg","Elastic Map Reduce - Hadoop - Copying data to S3 for processing","Apache Hadoop (Software),Amazon S3 (Internet Protocol),MapReduce (Software),Elastic Map Reduce,Amazon Web Services (Website)","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-12","28","Science & Technology","https://i.ytimg.com/vi/qXJSNtrVI3k/maxresdefault.jpg","https://www.youtube.com/watch?v=qXJSNtrVI3k","03CopyingDatatoS3.mp4","2020-12-26","5523","4","37","3","1667"
"IpnbCVZkcBI","UCakdSIPsJqiOLqylgoYmwQg","Elastic Map Reduce - Hadoop - Architecture, s3 and Quick Options","Apache Hadoop (Software),MapReduce (Software),Amazon Web Services (Website),Amazon S3 (Internet Protocol)","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-12","28","Science & Technology","https://i.ytimg.com/vi/IpnbCVZkcBI/maxresdefault.jpg","https://www.youtube.com/watch?v=IpnbCVZkcBI","02EMRArchitecture.mp4","2020-12-26","4636","4","40","1","1684"
"FejLaKHerEE","UCakdSIPsJqiOLqylgoYmwQg","Elastic Map Reduce - Hadoop - Introduction","Apache Hadoop (Software),MapReduce (Software),Amazon Web Services (Website)","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-12","28","Science & Technology","https://i.ytimg.com/vi/FejLaKHerEE/maxresdefault.jpg","https://www.youtube.com/watch?v=FejLaKHerEE","01Introduction.mp4","2020-12-26","3499","1","28","4","443"
"7wh1pzO7vF8","UCakdSIPsJqiOLqylgoYmwQg","Oracle Cloud - Oracle Compute Cloud Service and Security Rules to bypass tunneling","Cloud Computing (Industry),Oracle Corporation (Venture Funded Company)","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-11","28","Science & Technology","https://i.ytimg.com/vi/7wh1pzO7vF8/maxresdefault.jpg","https://www.youtube.com/watch?v=7wh1pzO7vF8","04UnderstandingSecurityRules.mp4","2020-12-26","2619","2","12","0","1290"
"pQi0Ho1F_tk","UCakdSIPsJqiOLqylgoYmwQg","Oracle Cloud - Database and Server connectivity - Terminal and SQL Developer","Oracle SQL Developer,Cloud Computing (Industry),Oracle Corporation (Venture Funded Company),Database (Software Genre),Oracle Database (Software),SQL (Programming Language),Cloud Database","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-11","28","Science & Technology","https://i.ytimg.com/vi/pQi0Ho1F_tk/maxresdefault.jpg","https://www.youtube.com/watch?v=pQi0Ho1F_tk","03ConnectingToDatabase.mp4","2020-12-26","821","2","5","0","1176"
"6ruxnplQgLQ","UCakdSIPsJqiOLqylgoYmwQg","Oracle Cloud - Creating Oracle 12c Database","Oracle Corporation (Venture Funded Company),Database (Software Genre),Oracle Database (Software),Cloud Computing (Industry)","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-11","28","Science & Technology","https://i.ytimg.com/vi/6ruxnplQgLQ/maxresdefault.jpg","https://www.youtube.com/watch?v=6ruxnplQgLQ","02OracleDBCloudDBCreation.mp4","2020-12-26","1771","2","10","1","1034"
"gdD_km0P8fA","UCakdSIPsJqiOLqylgoYmwQg","Oracle Cloud - Introduction and Signup","Oracle Corporation (Venture Funded Company),Cloud Computing (Industry),Oracle Database (Software)","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-11","28","Science & Technology","https://i.ytimg.com/vi/gdD_km0P8fA/maxresdefault.jpg","https://www.youtube.com/watch?v=gdD_km0P8fA","01IntroductionAndSignup.mp4","2020-12-26","266","1","4","0","713"
"qtIsXaslUsc","UCakdSIPsJqiOLqylgoYmwQg","Data Warehouse using Hadoop eco system - 10 03 Hive Query Language Sort and Order - Theory","Apache Hadoop (Software),Apache Hive,Data Warehouse","Connect with me or follow me at
https://www.linkedin.com/in/durga0gadiraju
https://www.facebook.com/itversity
https://github.com/dgadiraju
https://www.youtube.com/c/TechnologyMentor
https://twitter.com/itversity","Public","2015-11-10","28","Science & Technology","https://i.ytimg.com/vi/qtIsXaslUsc/maxresdefault.jpg","https://www.youtube.com/watch?v=qtIsXaslUsc","06-02HIveQLSortVsOrder.mp4","2020-12-26","2125","10","16","0","922"
